txn_id,customer_id,account_number,date_time,channel,direction,amount_naira,counterparty,counterparty_bank,narration,status,debited,beneficiary_credited,on_us,reversal_status,reversal_due,reversal_completed_at,reference,balance_after
TXN-005372,CUS-0435,9996618422,2026-09-05 02:55,ATM,debit,10000,ENTIN ATM,,ATM withdrawal,successful,yes,,yes,,,,ENT240246703907,367000
TXN-000217,CUS-0018,9946450604,2026-09-05 03:12,USSD,debit,2000,Airtime (fictional network),,Airtime purchase,successful,yes,,,,,,ENT812712784559,177500
TXN-001866,CUS-0153,9979262701,2026-09-05 03:18,POS,debit,1500,Pharmacy Plus (fictional),,POS purchase,successful,yes,,,,,,ENT490974138025,420500
TXN-000178,CUS-0015,9984133017,2026-09-05 04:40,USSD,debit,500,Airtime (fictional network),,Airtime purchase,successful,yes,,,,,,ENT857656876577,2650000
TXN-005629,CUS-0456,9972514839,2026-09-05 04:45,ATM,debit,10000,Other bank ATM,,ATM withdrawal,successful,yes,,no,,,,ENT617881639995,727700
TXN-001442,CUS-0118,9975049979,2026-09-05 04:48,POS,debit,22000,Market Stall POS,,POS purchase,successful,yes,,,,,,ENT842701578378,492500
TXN-002859,CUS-0231,9987407604,2026-09-05 04:48,TRANSFER,debit,20000,Mercy A*****a,Quick Fictional Bank,Transfer,successful,yes,yes,,,,,ENT198074798885,264000
TXN-000022,CUS-0002,9917075364,2026-09-05 04:50,TRANSFER,debit,10000,Ibrahim B***o,Quick Fictional Bank,Transfer,successful,yes,yes,,,,,ENT517438520530,1470500
TXN-001501,CUS-0123,9961205593,2026-09-05 05:24,USSD,debit,500,Airtime (fictional network),,Airtime purchase,successful,yes,,,,,,ENT477415505274,411700
TXN-002898,CUS-0234,9902167309,2026-09-05 05:24,USSD,debit,5000,Airtime (fictional network),,Airtime purchase,successful,yes,,,,,,ENT243781725994,3647000
TXN-004606,CUS-0374,9931151207,2026-09-05 05:43,TRANSFER,debit,20000,Emmanuel O*****o,Placeholder Bank,Transfer,successful,yes,yes,,,,,ENT781618651582,564700
TXN-004414,CUS-0358,9954026859,2026-09-05 06:23,USSD,debit,5000,Airtime (fictional network),,Airtime purchase,successful,yes,,,,,,ENT640888367324,311200
TXN-002709,CUS-0219,9930963627,2026-09-05 06:27,USSD,debit,2000,Airtime (fictional network),,Airtime purchase,successful,yes,,,,,,ENT401819838592,49700
TXN-003227,CUS-0260,9952562853,2026-09-05 06:59,POS,debit,7800,Market Stall POS,,POS purchase,successful,yes,,,,,,ENT668725014281,222900
TXN-001974,CUS-0161,9950062013,2026-09-05 07:03,POS,debit,1500,Market Stall POS,,POS purchase,successful,yes,,,,,,ENT598143233762,2465500
TXN-003258,CUS-0263,9950345134,2026-09-05 07:03,TRANSFER,debit,10000,Hadiza G***a,Placeholder Bank,Transfer,successful,yes,yes,,,,,ENT943597344134,225000
TXN-000617,CUS-0051,9985846388,2026-09-05 07:13,ATM,debit,10000,ENTIN ATM,,ATM withdrawal,successful,yes,,yes,,,,ENT113709681081,2638100
TXN-001481,CUS-0121,9910108102,2026-09-05 07:22,USSD,debit,5000,Airtime (fictional network),,Airtime purchase,successful,yes,,,,,,ENT118903559159,981000
TXN-004809,CUS-0390,9910397222,2026-09-05 07:28,TRANSFER,debit,35000,Folake O*i,Placeholder Bank,Transfer,successful,yes,yes,,,,,ENT530117233170,575000
TXN-003093,CUS-0249,9911871482,2026-09-05 07:31,POS,debit,3500,Market Stall POS,,POS purchase,successful,yes,,,,,,ENT377851088563,326500
TXN-002491,CUS-0202,9914950549,2026-09-05 07:35,USSD,debit,2000,Airtime (fictional network),,Airtime purchase,successful,yes,,,,,,ENT749735554820,2524500
TXN-001356,CUS-0111,9960169676,2026-09-05 07:49,USSD,debit,5000,Airtime (fictional network),,Airtime purchase,successful,yes,,,,,,ENT531597020032,478600
TXN-005098,CUS-0413,9988958664,2026-09-05 07:53,WEB,debit,15000,StreamFlix (fictional),,Online card payment,successful,yes,,,,,,ENT894931108292,2554500
TXN-001317,CUS-0108,9976125398,2026-09-05 07:55,POS,debit,45000,ShopRite-like Store (fictional),,POS purchase,successful,yes,,,,,,ENT612894140855,103500
TXN-002901,CUS-0234,9902167309,2026-09-05 08:02,POS,debit,22000,Mama Put Kitchen,,POS purchase,successful,yes,,,,,,ENT156100203252,3625000
TXN-002384,CUS-0194,9953387952,2026-09-05 08:03,TRANSFER,debit,20000,Joy S***u,Placeholder Bank,Transfer,successful,yes,yes,,,,,ENT640008183694,294500
TXN-003336,CUS-0269,9936756441,2026-09-05 08:20,WEB,debit,15000,QuickBuy Online (fictional),,Online card payment,successful,yes,,,,,,ENT867831562833,3197000
TXN-000181,CUS-0016,9982141621,2026-09-05 08:24,TRANSFER,debit,5000,Dayo I***s,Demo Microfinance Bank,Transfer,successful,yes,yes,,,,,ENT942343116358,552000
TXN-000628,CUS-0052,9965013327,2026-09-05 08:28,ATM,debit,40000,Other bank ATM,,ATM withdrawal,successful,yes,,no,,,,ENT821512413209,2456900
TXN-003023,CUS-0243,9951135288,2026-09-05 08:38,ATM,debit,40000,Other bank ATM,,ATM withdrawal,successful,yes,,no,,,,ENT891058244577,280500
TXN-001116,CUS-0092,9995444615,2026-09-05 08:41,ATM,debit,40000,Other bank ATM,,ATM withdrawal,successful,yes,,no,,,,ENT351528210391,1597200
TXN-005393,CUS-0437,9935652556,2026-09-05 08:44,TRANSFER,debit,50000,Nkechi A*****a,Sample Savings Bank,Transfer,successful,yes,yes,,,,,ENT171879202439,1281200
TXN-001076,CUS-0089,9995292074,2026-09-05 09:11,WEB,debit,9900,QuickBuy Online (fictional),,Online card payment,successful,yes,,,,,,ENT143592323022,1294300
TXN-005134,CUS-0416,9968703649,2026-09-05 09:14,USSD,debit,2000,Airtime (fictional network),,Airtime purchase,successful,yes,,,,,,ENT580062980785,258100
TXN-001830,CUS-0150,9986703642,2026-09-05 09:26,POS,debit,3500,StreamFlix (fictional),,POS purchase,successful,yes,,,,,,ENT870654277342,1636500
TXN-002550,CUS-0207,9954079211,2026-09-05 09:28,USSD,debit,500,Airtime (fictional network),,Airtime purchase,successful,yes,,,,,,ENT523742669692,476700
TXN-003178,CUS-0256,9912443952,2026-09-05 09:29,TRANSFER,debit,10000,Zainab A*****o,Quick Fictional Bank,Transfer,successful,yes,yes,,,,,ENT873205963515,1915500
TXN-000232,CUS-0020,9969256663,2026-09-05 09:45,POS,debit,7800,Pharmacy Plus (fictional),,POS purchase,successful,yes,,,,,,ENT354263729766,3690200
TXN-001972,CUS-0161,9950062013,2026-09-05 10:01,POS,debit,22000,StreamFlix (fictional),,POS purchase,successful,yes,,,,,,ENT571159978785,2443500
TXN-005092,CUS-0413,9988958664,2026-09-05 10:21,USSD,debit,2000,Airtime (fictional network),,Airtime purchase,successful,yes,,,,,,ENT203049908720,2552500
TXN-004222,CUS-0343,9922438945,2026-09-05 10:37,USSD,debit,500,Airtime (fictional network),,Airtime purchase,successful,yes,,,,,,ENT799950829647,430500
TXN-004295,CUS-0349,9918348045,2026-09-05 10:47,POS,debit,22000,Mama Put Kitchen,,POS purchase,successful,yes,,,,,,ENT433003066150,475000
TXN-005496,CUS-0445,9937220724,2026-09-05 10:59,TRANSFER,debit,5000,Kunle E**t,Quick Fictional Bank,Transfer,successful,yes,yes,,,,,ENT604125905831,368200
TXN-002094,CUS-0171,9983851534,2026-09-05 11:09,WEB,debit,9900,Lekki Luxury Stores,,Online card payment,successful,yes,,,,,,ENT735669151509,894800
TXN-005172,CUS-0419,9947242692,2026-09-05 11:32,POS,debit,3500,Pharmacy Plus (fictional),,POS purchase,successful,yes,,,,,,ENT627923012598,1129400
TXN-000430,CUS-0036,9926978043,2026-09-05 11:42,TRANSFER,debit,100000,Bukola O****r,Placeholder Bank,Transfer,successful,yes,yes,,,,,ENT477229147075,1542000
TXN-003725,CUS-0301,9969065643,2026-09-05 12:15,USSD,debit,5000,Airtime (fictional network),,Airtime purchase,successful,yes,,,,,,ENT529410823523,380000
TXN-004785,CUS-0388,9966683513,2026-09-05 12:27,POS,debit,1500,Mama Put Kitchen,,POS purchase,successful,yes,,,,,,ENT924636057045,632100
TXN-005396,CUS-0437,9935652556,2026-09-05 12:28,USSD,debit,5000,Airtime (fictional network),,Airtime purchase,successful,yes,,,,,,ENT806049479681,1276200
TXN-003661,CUS-0296,9904810740,2026-09-05 12:33,WEB,debit,4500,QuickBuy Online (fictional),,Online card payment,successful,yes,,,,,,ENT664736609245,239500
TXN-005581,CUS-0452,9921145268,2026-09-05 12:37,USSD,debit,500,Airtime (fictional network),,Airtime purchase,successful,yes,,,,,,ENT514278402215,518200
TXN-003249,CUS-0262,9969055121,2026-09-05 12:46,TRANSFER,debit,50000,Ngozi E*e,Demo Microfinance Bank,Transfer,successful,yes,yes,,,,,ENT958003130579,424500
TXN-006169,CUS-0498,9973945097,2026-09-05 13:41,TRANSFER,debit,50000,Amaka O*i,Fictional Trust Bank,Transfer,successful,yes,yes,,,,,ENT689110844992,1369500
TXN-002055,CUS-0168,9989354914,2026-09-05 14:02,POS,debit,1500,Pharmacy Plus (fictional),,POS purchase,successful,yes,,,,,,ENT584090022603,2792200
TXN-002930,CUS-0237,9969336506,2026-09-05 14:45,TRANSFER,debit,35000,Zainab O*****o,Sample Savings Bank,Transfer,successful,yes,yes,,,,,ENT708252391065,502400
TXN-000665,CUS-0055,9915202994,2026-09-05 14:52,WEB,debit,15000,QuickBuy Online (fictional),,Online card payment,successful,yes,,,,,,ENT142736803297,1188500
TXN-005723,CUS-0463,9930718439,2026-09-05 15:06,USSD,debit,500,Airtime (fictional network),,Airtime purchase,successful,yes,,,,,,ENT987289776326,771200
TXN-005692,CUS-0461,9906704957,2026-09-05 15:22,TRANSFER,debit,100000,Adaeze S****i,Fictional Trust Bank,Transfer,successful,yes,yes,,,,,ENT654252715006,181000
TXN-004183,CUS-0340,9968650702,2026-09-05 15:27,POS,debit,12500,Market Stall POS,,POS purchase,successful,yes,,,,,,ENT543090770830,628200
TXN-004780,CUS-0387,9916279824,2026-09-05 15:34,POS,debit,7800,Filling Station (fictional),,POS purchase,successful,yes,,,,,,ENT127054786611,2460200
TXN-002770,CUS-0224,9958085404,2026-09-05 15:54,USSD,debit,1000,Airtime (fictional network),,Airtime purchase,successful,yes,,,,,,ENT362446988747,2571500
TXN-003880,CUS-0314,9990571386,2026-09-05 16:02,USSD,debit,5000,Airtime (fictional network),,Airtime purchase,successful,yes,,,,,,ENT817137642435,163500
TXN-001767,CUS-0145,9912117405,2026-09-05 16:05,POS,debit,12500,Bolt-like Rides (fictional),,POS purchase,successful,yes,,,,,,ENT163376290293,1177500
TXN-000342,CUS-0029,9914497660,2026-09-05 16:08,WEB,debit,9900,StreamFlix (fictional),,Online card payment,successful,yes,,,,,,ENT269667904157,952600
TXN-000725,CUS-0060,9906424829,2026-09-05 16:09,ATM,debit,20000,Other bank ATM,,ATM withdrawal,successful,yes,,no,,,,ENT865603104070,2560000
TXN-001701,CUS-0139,9928539598,2026-09-05 16:09,USSD,debit,1000,Airtime (fictional network),,Airtime purchase,successful,yes,,,,,,ENT993440713258,3228700
TXN-002612,CUS-0212,9951055574,2026-09-05 16:16,TRANSFER,debit,35000,Nkechi C****u,Quick Fictional Bank,Transfer,successful,yes,yes,,,,,ENT230611055911,162000
TXN-000578,CUS-0048,9972987112,2026-09-05 16:36,POS,debit,1500,Market Stall POS,,POS purchase,successful,yes,,,,,,ENT507739074037,3130000
TXN-004935,CUS-0400,9927020003,2026-09-05 16:36,POS,debit,45000,Lekki Luxury Stores,,POS purchase,successful,yes,,,,,,ENT341956887940,365000
TXN-000265,CUS-0022,9965384535,2026-09-05 16:44,TRANSFER,debit,100000,Kemi O******i,Placeholder Bank,Transfer,successful,yes,yes,,,,,ENT681289834463,1039000
TXN-001798,CUS-0147,9900546598,2026-09-05 16:59,POS,debit,3500,StreamFlix (fictional),,POS purchase,successful,yes,,,,,,ENT559947169778,1597700
TXN-002945,CUS-0238,9937467651,2026-09-05 17:04,USSD,debit,2000,Airtime (fictional network),,Airtime purchase,successful,yes,,,,,,ENT775861792692,226200
TXN-000463,CUS-0039,9960824456,2026-09-05 17:38,TRANSFER,debit,50000,Nkechi S****i,Placeholder Bank,Transfer,successful,yes,yes,,,,,ENT340530558001,198100
TXN-000264,CUS-0022,9965384535,2026-09-05 17:48,POS,debit,7800,Market Stall POS,,POS purchase,successful,yes,,,,,,ENT405679356680,1031200
TXN-003311,CUS-0267,9975140396,2026-09-05 17:54,TRANSFER,debit,10000,Patience O***o,Quick Fictional Bank,Transfer,successful,yes,yes,,,,,ENT754501391393,233000
TXN-001850,CUS-0152,9950934230,2026-09-05 18:11,POS,debit,3500,Bolt-like Rides (fictional),,POS purchase,successful,yes,,,,,,ENT955698317777,723000
TXN-006034,CUS-0488,9947422699,2026-09-05 18:16,POS,debit,12500,ShopRite-like Store (fictional),,POS purchase,successful,yes,,,,,,ENT498593418965,360000
TXN-001499,CUS-0123,9961205593,2026-09-05 18:25,POS,debit,1500,QuickBuy Online (fictional),,POS purchase,successful,yes,,,,,,ENT451750808764,410200
TXN-000419,CUS-0035,9955689832,2026-09-05 18:26,POS,debit,7800,Bolt-like Rides (fictional),,POS purchase,successful,yes,,,,,,ENT775099860045,2388200
TXN-005968,CUS-0483,9956134913,2026-09-05 18:57,POS,debit,12500,Bolt-like Rides (fictional),,POS purchase,successful,yes,,,,,,ENT230276379199,189500
TXN-004836,CUS-0392,9991287050,2026-09-05 18:59,ATM,debit,10000,Other bank ATM,,ATM withdrawal,successful,yes,,no,,,,ENT445147802364,485200
TXN-003276,CUS-0264,9910453125,2026-09-05 19:44,WEB,debit,2500,Bolt-like Rides (fictional),,Online card payment,successful,yes,,,,,,ENT378230930169,140000
TXN-000831,CUS-0069,9935953494,2026-09-05 19:50,ATM,debit,40000,ENTIN ATM,,ATM withdrawal,successful,yes,,yes,,,,ENT900130925776,2082700
TXN-005670,CUS-0459,9996173946,2026-09-05 20:01,USSD,debit,1000,Airtime (fictional network),,Airtime purchase,successful,yes,,,,,,ENT732720839710,312000
TXN-000106,CUS-0009,9993319084,2026-09-05 20:12,POS,debit,22000,Filling Station (fictional),,POS purchase,successful,yes,,,,,,ENT646294584966,3165200
TXN-001137,CUS-0094,9962528456,2026-09-05 20:19,POS,debit,22000,Pharmacy Plus (fictional),,POS purchase,successful,yes,,,,,,ENT379793510576,68200
TXN-003829,CUS-0310,9928648156,2026-09-05 20:32,POS,debit,12500,ShopRite-like Store (fictional),,POS purchase,successful,yes,,,,,,ENT694701495406,127200
TXN-004064,CUS-0330,9955477122,2026-09-05 20:38,POS,debit,45000,Pharmacy Plus (fictional),,POS purchase,successful,yes,,,,,,ENT542140013862,2735900
TXN-006142,CUS-0496,9992039930,2026-09-05 20:40,POS,debit,22000,Filling Station (fictional),,POS purchase,successful,yes,,,,,,ENT248195689400,3043500
TXN-002364,CUS-0193,9961766752,2026-09-05 21:00,POS,debit,45000,Filling Station (fictional),,POS purchase,successful,yes,,,,,,ENT530914492767,333000
TXN-000424,CUS-0035,9955689832,2026-09-05 21:47,POS,debit,45000,StreamFlix (fictional),,POS purchase,successful,yes,,,,,,ENT526532024898,2343200
TXN-000783,CUS-0065,9977605538,2026-09-05 22:02,POS,debit,1500,Pharmacy Plus (fictional),,POS purchase,successful,yes,,,,,,ENT264083842748,1253200
TXN-005989,CUS-0484,9979764044,2026-09-05 22:05,TRANSFER,debit,10000,Bukola O*i,Sample Savings Bank,Transfer,successful,yes,yes,,,,,ENT279699604885,695500
TXN-000565,CUS-0047,9969585190,2026-09-05 22:20,TRANSFER,debit,10000,Aisha A***n,Quick Fictional Bank,Transfer,successful,yes,yes,,,,,ENT603337940195,148500
TXN-003324,CUS-0268,9995728062,2026-09-05 22:23,ATM,debit,40000,Other bank ATM,,ATM withdrawal,successful,yes,,no,,,,ENT523604189409,1054700
TXN-000672,CUS-0055,9915202994,2026-09-05 22:29,WEB,debit,4500,Lekki Luxury Stores,,Online card payment,successful,yes,,,,,,ENT559021722542,1184000
TXN-001557,CUS-0127,9911211684,2026-09-05 22:52,POS,debit,1500,Filling Station (fictional),,POS purchase,successful,yes,,,,,,ENT499283331632,528500
TXN-002318,CUS-0189,9908672820,2026-09-05 22:57,ATM,debit,20000,ENTIN ATM,,ATM withdrawal,successful,yes,,yes,,,,ENT958598324858,271700
TXN-000427,CUS-0036,9926978043,2026-09-05 23:04,ATM,debit,40000,Other bank ATM,,ATM withdrawal,successful,yes,,no,,,,ENT215242744057,1502000
TXN-001711,CUS-0140,9975216214,2026-09-05 23:24,ATM,debit,40000,Other bank ATM,,ATM withdrawal,successful,yes,,no,,,,ENT211719233639,1092500
TXN-001930,CUS-0158,9916441320,2026-09-05 23:38,USSD,debit,1000,Airtime (fictional network),,Airtime purchase,successful,yes,,,,,,ENT181037458289,1584000
TXN-004208,CUS-0342,9945277907,2026-09-05 23:58,USSD,debit,1000,Airtime (fictional network),,Airtime purchase,successful,yes,,,,,,ENT377184536235,1061500
TXN-003899,CUS-0316,9928767202,2026-09-06 00:06,POS,debit,22000,QuickBuy Online (fictional),,POS purchase,successful,yes,,,,,,ENT969923045560,1599000
TXN-004290,CUS-0348,9968101700,2026-09-06 00:21,TRANSFER,debit,50000,Abubakar E*e,Quick Fictional Bank,Transfer,successful,yes,yes,,,,,ENT356791893783,2047000
TXN-003718,CUS-0301,9969065643,2026-09-06 01:00,WEB,debit,15000,Bolt-like Rides (fictional),,Online card payment,successful,yes,,,,,,ENT446345728374,365000
TXN-002499,CUS-0203,9911235217,2026-09-06 01:58,TRANSFER,debit,5000,Musa O*u,Demo Microfinance Bank,Transfer,successful,yes,yes,,,,,ENT925267529588,184000
TXN-003213,CUS-0259,9978482991,2026-09-06 02:03,USSD,debit,500,Airtime (fictional network),,Airtime purchase,successful,yes,,,,,,ENT811362131742,404000
TXN-004871,CUS-0395,9969124143,2026-09-06 02:08,TRANSFER,debit,35000,Bukola I*e,Demo Microfinance Bank,Transfer,successful,yes,yes,,,,,ENT654824626478,90500
TXN-006074,CUS-0491,9971365877,2026-09-06 02:14,POS,debit,22000,Bolt-like Rides (fictional),,POS purchase,successful,yes,,,,,,ENT741374406705,1104200
TXN-005922,CUS-0479,9976613626,2026-09-06 02:31,WEB,debit,2500,StreamFlix (fictional),,Online card payment,successful,yes,,,,,,ENT413058225806,1097500
TXN-002366,CUS-0193,9961766752,2026-09-06 02:36,ATM,debit,40000,Other bank ATM,,ATM withdrawal,successful,yes,,no,,,,ENT633990505614,293000
TXN-001462,CUS-0120,9939956816,2026-09-06 02:58,POS,debit,45000,ShopRite-like Store (fictional),,POS purchase,successful,yes,,,,,,ENT436693223838,1298900
TXN-000044,CUS-0004,9989768469,2026-09-06 03:19,TRANSFER,debit,50000,Folake O*****e,Quick Fictional Bank,Transfer,successful,yes,yes,,,,,ENT560790292804,1120000
TXN-001751,CUS-0144,9986071964,2026-09-06 03:34,TRANSFER,debit,50000,Ngozi A*******i,Placeholder Bank,Transfer,successful,yes,yes,,,,,ENT513196047185,371600
TXN-002361,CUS-0192,9988642115,2026-09-06 03:52,POS,debit,7800,QuickBuy Online (fictional),,POS purchase,successful,yes,,,,,,ENT915011404561,1195700
TXN-002778,CUS-0225,9910257598,2026-09-06 04:04,POS,debit,22000,ShopRite-like Store (fictional),,POS purchase,successful,yes,,,,,,ENT717106626435,1000500
TXN-003061,CUS-0247,9956338649,2026-09-06 04:07,ATM,debit,10000,Other bank ATM,,ATM withdrawal,successful,yes,,no,,,,ENT248658762124,213200
TXN-005142,CUS-0417,9965144969,2026-09-06 04:09,ATM,debit,10000,Other bank ATM,,ATM withdrawal,successful,yes,,no,,,,ENT635296310485,777000
TXN-001671,CUS-0137,9965386482,2026-09-06 05:16,POS,debit,12500,Mama Put Kitchen,,POS purchase,successful,yes,,,,,,ENT975917081374,157000
TXN-001043,CUS-0087,9967779214,2026-09-06 05:43,TRANSFER,debit,10000,Ngozi N***i,Placeholder Bank,Transfer,successful,yes,yes,,,,,ENT261534746368,1421500
TXN-006056,CUS-0490,9997818827,2026-09-06 06:09,POS,debit,22000,Bolt-like Rides (fictional),,POS purchase,successful,yes,,,,,,ENT898890586552,959500
TXN-003604,CUS-0291,9978065578,2026-09-06 07:26,USSD,debit,2000,Airtime (fictional network),,Airtime purchase,successful,yes,,,,,,ENT665003889763,432600
TXN-003532,CUS-0285,9943032214,2026-09-06 07:27,POS,debit,7800,Filling Station (fictional),,POS purchase,successful,yes,,,,,,ENT340602930557,2095700
TXN-006072,CUS-0491,9971365877,2026-09-06 07:31,POS,debit,45000,Market Stall POS,,POS purchase,successful,yes,,,,,,ENT713890120117,1059200
TXN-005524,CUS-0448,9949863391,2026-09-06 08:00,TRANSFER,debit,100000,Amaka S**e,Quick Fictional Bank,Transfer,successful,yes,yes,,,,,ENT862589406162,124700
TXN-003635,CUS-0294,9981044386,2026-09-06 08:37,ATM,debit,40000,ENTIN ATM,,ATM withdrawal,successful,yes,,yes,,,,ENT416973759178,2502500
TXN-003865,CUS-0313,9946277869,2026-09-06 08:50,POS,debit,1500,Pharmacy Plus (fictional),,POS purchase,successful,yes,,,,,,ENT963855059257,2419500
TXN-001636,CUS-0134,9983034549,2026-09-06 09:02,USSD,debit,2000,Airtime (fictional network),,Airtime purchase,successful,yes,,,,,,ENT887150979701,991700
TXN-000243,CUS-0020,9969256663,2026-09-06 10:18,ATM,debit,20000,Other bank ATM,,ATM withdrawal,successful,yes,,no,,,,ENT986622030191,3670200
TXN-005829,CUS-0472,9933859016,2026-09-06 10:29,WEB,debit,2500,QuickBuy Online (fictional),,Online card payment,successful,yes,,,,,,ENT751935731105,1188200
TXN-005933,CUS-0480,9952051483,2026-09-06 10:31,WEB,debit,15000,QuickBuy Online (fictional),,Online card payment,successful,yes,,,,,,ENT392100828615,3703900
TXN-000192,CUS-0016,9982141621,2026-09-06 10:52,TRANSFER,debit,20000,Tope O****r,Quick Fictional Bank,Transfer,successful,yes,yes,,,,,ENT581180172817,532000
TXN-000830,CUS-0069,9935953494,2026-09-06 10:55,POS,debit,22000,QuickBuy Online (fictional),,POS purchase,successful,yes,,,,,,ENT815742131398,2060700
TXN-005744,CUS-0465,9919915036,2026-09-06 11:13,WEB,debit,4500,QuickBuy Online (fictional),,Online card payment,successful,yes,,,,,,ENT923853172140,1308900
TXN-003233,CUS-0261,9911168312,2026-09-06 11:15,TRANSFER,debit,50000,Maryam O*****e,Quick Fictional Bank,Transfer,successful,yes,yes,,,,,ENT526046116026,916200
